ID,predict,answer,"equal=1, diferent=0",Á¤È®µµ
afb441305dbbea06437fa893cb4bec37_mpress.fh,1,1,1,
afb45a1d1c41434f5945813bdc51b46a_mpress.fh,1,1,1,
afb45ac0e64193f1209df0e5632b3bfe_mpress.fh,1,1,1,
afb528e72c691b87756dedc751f8daf4_mpress.fh,1,1,1,
afb54721102bb4f364de4a2e6eeb7fc8_mpress.fh,1,1,1,
afb5907a3886f2f10b2872b4417c5d17_mpress.fh,1,1,1,
afb63067b23c93f2a184abc5fd314fed_mpress.fh,1,1,1,
afb642642b24e837c5f8ba7d4929cb5b_mpress.fh,1,1,1,
afb6c44a9b43639263e1495ed64bf5b0_mpress.fh,1,1,1,
afb6fd18826b73bc207d7528234bb633_mpress.fh,1,1,1,
afb7659e4137e9074b526ab3081c82ea_mpress.fh,1,1,1,
afb76bc2cdec37171dada4286469198b_mpress.fh,1,1,1,
afb7758145eecc0bdfa10e50be47cddc_mpress.fh,1,1,1,
afb8282457f04d740b5aed5a066c5814_mpress.fh,1,1,1,
afb84dc5b435c77f8e44521f3975634b_mpress.fh,1,1,1,
afb85a4388d3f55127ee0f8ab8b712d9_mpress.fh,1,1,1,
afb98c0629ed36fc6542e682ef38ba9c_mpress.fh,1,1,1,
afbaac4c644218d7cf8da331acc3728a_mpress.fh,1,1,1,
afbab7d7073486d0b2710a90b974df9c_mpress.fh,1,1,1,
afbb5b40a06e7686e89f3b5311c8222d_mpress.fh,1,1,1,
afbb5c559a0360b5aec8eb706e9dc8c9_mpress.fh,1,1,1,
afbb61ed3febb7fae6cf5f93ee6dd753_mpress.fh,1,1,1,
afbb6ea71a1ad5bf9e28d48421b74c04_mpress.fh,1,1,1,
afbbb5b843123effc3650dcc4c5c5f94_mpress.fh,1,1,1,
afbc2b5d8d7c163e055e56d84fbc6e24_mpress.fh,1,1,1,
afbc52b8451b85bd883f7fff5aabfec4_mpress.fh,1,1,1,
afbc567a77736e2936f6a99b5e6dad52_mpress.fh,1,1,1,
afbca307496c95084b763f532698532a_mpress.fh,1,1,1,
afbcbddfa76c05fb896172bf61def0f6_mpress.fh,1,1,1,
afbcc6a2f249af47b006dfaecb357bf0_mpress.fh,1,1,1,
afbd7dd9923f5b14874daa2780177f9f_mpress.fh,1,1,1,
afbda8eef9262a0c23e7df8580f2443f_mpress.fh,1,1,1,
afbdc8534cdd9f0b4c58675f2f292749_mpress.fh,1,1,1,
afbe14a448f527024a48006e63eef13e_mpress.fh,1,1,1,
afbe301e68ee7b724609ff219b1cc8a3_mpress.fh,1,1,1,
afbe43a22432ed28cdec965421651092_mpress.fh,1,1,1,
afbe99955faee4b4ea349a74670ade81_mpress.fh,1,1,1,
afbeed78724888258e1f0ec28f9353e9_mpress.fh,1,1,1,
afbf07b1087807a8e03404fb2afa7945_mpress.fh,1,1,1,
afbf19009c90008922c2aed207abace2_mpress.fh,1,1,1,
afbf4995e8dbf0e8f60948516e681262_mpress.fh,1,1,1,
afbf770b1526a084a85996a641d398e8_mpress.fh,1,1,1,
afc03789a6de454648a0e4e9deeaec14_mpress.fh,1,1,1,
afc04097f2d747f6d52b05cc98173b8d_mpress.fh,1,1,1,
afc070fad9f5f3c9edc8529484962e5a_mpress.fh,1,1,1,
afc0a1862c7cf37b0fcd7d7e73c66057_mpress.fh,1,1,1,
afc0c3f5e524ea3839aa08077fe798d2_mpress.fh,1,1,1,
afc14827a1025eaf217bcb71cf019756_mpress.fh,1,1,1,
afc16bb8c501fd43cc86a48f7c68e5cf_mpress.fh,1,1,1,
afc1a81ef043c9959cfef9440cf38450_mpress.fh,1,1,1,
afc1ab825762b02e97e6c0b81dad9567_mpress.fh,1,1,1,
afc1ac3eee85ccf6216b5081102b4390_mpress.fh,1,1,1,
afc1f5c6838b26de59747075e2b67f1b_mpress.fh,1,1,1,
afc212b3b9745f6cf5ca07bb105017d9_mpress.fh,1,1,1,
afc23a5d83f64d592a0c61914bbfa8ef_mpress.fh,1,1,1,
afc26a55c7ea018bb50f55f8ca00e5d1_mpress.fh,1,1,1,
afc27d63a05c2fd8e19d3de34aa79094_mpress.fh,1,1,1,
afc29566e82e91ac4179073a123b69e3_mpress.fh,1,1,1,
afc2f8728d30460f0bdffef5f96f4b1d_mpress.fh,1,1,1,
afc34459439ddea32854f4a1db2e581f_mpress.fh,1,1,1,
afc3530cb97286798f65a54157793a51_mpress.fh,1,1,1,
afc3592fee1b953820b0fed5d6e32105_mpress.fh,1,1,1,
afc35e95705c82e384f2144dc12ab95d_mpress.fh,1,1,1,
afc37addec661e5b4bbb8750095d5e75_mpress.fh,1,1,1,
afc3918d9961668e6c5a09c0be37e92a_mpress.fh,1,1,1,
afc3b24c717cff65629905232b30bced_mpress.fh,1,1,1,
afc3f333c7b071586c792a257f9284bf_mpress.fh,1,1,1,
afc4130c84a61631a30808465acdd324_mpress.fh,1,1,1,
afc4296e2e9ebc5b9a595d44907e22eb_mpress.fh,1,1,1,
afc45204a025240e209471492fa6a316_mpress.fh,1,1,1,
afc5915dc895e0b873ec5bb45fdfc4d9_mpress.fh,1,1,1,
afc5a0888b84aa90b3eef3232c16489a_mpress.fh,1,1,1,
afc5abec4eb9d308c4a08a90597e7f2b_mpress.fh,1,1,1,
afc5ae5bdeab8a36dce298334b0e1b4b_mpress.fh,1,1,1,
afc6d04225f039be897b57334d1ebbda_mpress.fh,1,1,1,
afc765431a2750a7d90f3b49f2f5f3d6_mpress.fh,1,1,1,
afc7b94d865ef78f87afb99066709afe_mpress.fh,1,1,1,
afc7cdd30c3746354512478ddc84a00b_mpress.fh,1,1,1,
afc816017f216a76204cdd88266d8852_mpress.fh,1,1,1,
afc83d1472ec2339317d1c192d9b8030_mpress.fh,1,1,1,
afc89be52771eccb2e777f121ebbb3df_mpress.fh,1,1,1,
afc8aea5facd7eeb9a3a37413d085c14_mpress.fh,1,1,1,
afc8c17c32117608395bb4b7ac38d91c_mpress.fh,1,1,1,
afc9a56526141ae14e4a3b230e75a0e1_mpress.fh,1,1,1,
afc9d5aa5f0790dafcf4f2b476e537ed_mpress.fh,1,1,1,
afc9f209dbf657e8a5d28603bd3aaed2_mpress.fh,1,1,1,
afca7518eaef15192b2687c19c15c767_mpress.fh,1,1,1,
afcaa577e94eefba2f6ae291abd9e12b_mpress.fh,1,1,1,
afcafb92df5f3ee04f6e05a44269d443_mpress.fh,1,1,1,
afcb0b75bd613831c52ad67869cf65e6_mpress.fh,1,1,1,
afcb1e43d14a32b16699073bb4022529_mpress.fh,1,1,1,
afcb336ae64e1dc1ae15462c4d81993b_mpress.fh,1,1,1,
afcb739a85e45740e9f0f80216ec93d3_mpress.fh,1,1,1,
afcbc7f43723a1ffb6c980517ce3d060_mpress.fh,1,1,1,
afcbf1f5dcc1e1cbdd7071b41390a320_mpress.fh,1,1,1,
afcc3a3d59e6396889328d02947f555a_mpress.fh,1,1,1,
afcc4b9642370782663a845ec7f08a6c_mpress.fh,1,1,1,
afccf67307d322b0780999693bf5ffc5_mpress.fh,1,1,1,
afcd0bf7080387cc0565da27295b96f5_mpress.fh,1,1,1,
afcd0f081b1746ae86e6424a002c6a35_mpress.fh,1,1,1,
afcd181fe2deda630d3fc43937b97778_mpress.fh,1,1,1,
afcd47c4d6aee984e0442f712a0c6686_mpress.fh,1,1,1,
afcdb8b585d22be4d093d81e695a18d7_mpress.fh,1,1,1,
afcde39374d8d2071cb7c9a8dd2f9d56_mpress.fh,1,1,1,
afcdfdae792a704665ac8939ad41568b_mpress.fh,1,1,1,
afce1acc7ab6c313f9c23e101e3ff0b9_mpress.fh,1,1,1,
afce79c6d3a56a992779e72694a3bd8d_mpress.fh,1,1,1,
afce829595d9ae6144ac6d8e87907ed2_mpress.fh,1,1,1,
afce994be5a7aba4c4cf1cedcc13972c_mpress.fh,1,1,1,
afced8bd6a617704f2b8bb0d5840d6cd_mpress.fh,1,1,1,
afceddc20c0ab8d7ec8ad209df286bdb_mpress.fh,1,1,1,
afceea96aaf778706e01518125dbd3cd_mpress.fh,1,1,1,
afcef2df698dec943547a59c3c7895ce_mpress.fh,1,1,1,
afcf57632e643df89700acbc59743cb9_mpress.fh,1,1,1,
afcf8be2b6203f602f3f52afe75d8274_mpress.fh,1,1,1,
afcfda61075700108f5d951789f2b8f8_mpress.fh,1,1,1,
afd143c47add6f95e49d6f5c0d502703_mpress.fh,1,1,1,
afd14804572d5420646f1e3907327018_mpress.fh,1,1,1,
afd15481d5b46417df92ea2d1c169f71_mpress.fh,1,1,1,
afd173d5ac7b4af837467f37c94b90ba_mpress.fh,1,1,1,
afd176dc04935c30a017ceed70c721f1_mpress.fh,1,1,1,
afd18e088fd7ac8e5e28c1bf452833dc_mpress.fh,1,1,1,
afd1ae89d4d2b7d9ff8c5f713a12238d_mpress.fh,1,1,1,
afd1b663fcf49bec5e60fba3d7da604f_mpress.fh,1,1,1,
afd1c8304326fad156dd38ecea67e28e_mpress.fh,1,1,1,
afd1d994edad6aa4b591177b15013560_mpress.fh,1,1,1,
afd274d1e5cfcc21707710950e05676b_mpress.fh,1,1,1,
afd2777d27516e352670b23c1cfdff33_mpress.fh,1,1,1,
afd279dd9d9193151a9ea3930527f27b_mpress.fh,1,1,1,
afd2c5f6a798acfd6afe2b0611e30cd8_mpress.fh,1,1,1,
afd32fcbd6959e6759f0c7384d48ac90_mpress.fh,1,1,1,
afd46c44736222cc22e386e8d393b77d_mpress.fh,1,1,1,
afd4f51142af0504dad6406cb465f26f_mpress.fh,1,1,1,
afd522345c381644d9be95b500139433_mpress.fh,1,1,1,
afd56ab293832c59fc326a8da70ce352_mpress.fh,1,1,1,
afd597c54e4086377fe290d69a4d1ba4_mpress.fh,1,1,1,
afd5caba5a60e49e0ac8b9bb511ce438_mpress.fh,1,1,1,
afd62f2c50639426008e8b7f0fc7e1b3_mpress.fh,1,1,1,
afd630c67f89c1bedb5fb2fc8dde6bac_mpress.fh,1,1,1,
afd6c882ee7f76715f16c4a647d0a532_mpress.fh,1,1,1,
afd6e18bf6e7448eab2f3253c5f490f7_mpress.fh,1,1,1,
afd6fdf3b5ec5f7ccafa6f18e17267fe_mpress.fh,1,1,1,
afd72a19740e506cb0ef7d8ebf66e5df_mpress.fh,1,1,1,
afd77890cb03e411012e61e4c4b5d523_mpress.fh,1,1,1,
afd799ef771f79147f31616a0b0b53de_mpress.fh,1,1,1,
afd7dfb252f3bb1d4936904fba9bf410_mpress.fh,1,1,1,
afd8b241ae642f2b59f678ac21e69a5a_mpress.fh,1,1,1,
afd8d00cc776aa48231bd2babf545ab9_mpress.fh,1,1,1,
afd8f07305c924b3e1c91c99399b5dc1_mpress.fh,1,1,1,
afd8f3b6d2fc2ffb3a2edb489f49ca74_mpress.fh,1,1,1,
afd8f6716320a0dfcb16261f72931d0e_mpress.fh,1,1,1,
afd97f550276f0382c38dd967ba20df1_mpress.fh,1,1,1,
afd9e0584448526bc5e48114750b5903_mpress.fh,1,1,1,
afd9f6cfdd9c5d9d0795406be719a88c_mpress.fh,1,1,1,
afdaaa033b9bc32630a4fc51daaec935_mpress.fh,1,1,1,
afdb09c2ef14056dc0d25856dcf1f599_mpress.fh,1,1,1,
afdb1ba6bac846db6bcc0ffbadadd435_mpress.fh,1,1,1,
afdb46b13aeb521d8f96476efb4c6568_mpress.fh,1,1,1,
afdb67a879932f03cf14d4d2eb2b05d7_mpress.fh,1,1,1,
afdba338f4c0d34b20e30ecb89d11a88_mpress.fh,1,1,1,
afdbbbb691c93a3aa6f79c827366a9a8_mpress.fh,1,1,1,
afdc02d69c88390eafa31f2fb2b512eb_mpress.fh,1,1,1,
afdcf6635ff1811d590178138765c32c_mpress.fh,1,1,1,
afdd81b3a4d306f71f4904de831481d7_mpress.fh,1,1,1,
afdd8d6a1ba3892bd02ba267f5eb2340_mpress.fh,1,1,1,
afddb0e452b1338193255501aa8e6598_mpress.fh,1,1,1,
afddd5391bb46e417dbe716ee57cfed0_mpress.fh,1,1,1,
afddfbad5dad9bdbc8370cc0a877d81a_mpress.fh,1,1,1,
afde270533405534591d49c9eace5f4e_mpress.fh,1,1,1,
afde3a81162582196926548a464dfa4e_mpress.fh,1,1,1,
afde46764592ef097b21e455e485076e_mpress.fh,1,1,1,
afde638534b82b81df94ee978ec64972_mpress.fh,1,1,1,
afdf25e4f2dd1cdfce2b0f573a92dc63_mpress.fh,1,1,1,
afdf42b0d45f298d1e8ca05080ef0868_mpress.fh,1,1,1,
afdf4a1df4186ccf8ba1c8c12abcd4d1_mpress.fh,1,1,1,
afdf4aca67300fb8eb08c2dee6d9de0a_mpress.fh,1,1,1,
afdf8998e9bc8652e235347fd8c0332a_mpress.fh,1,1,1,
afdfbd5716b40884fe80d229c3185223_mpress.fh,1,1,1,
afdfc51fd6770c028670be8d29300aa9_mpress.fh,1,1,1,
afdff6569f72a5dd562749cd57bce5df_mpress.fh,1,1,1,
afe06e0da058c0157a2db798ac3fb4f1_mpress.fh,1,1,1,
afe1294cd416c2d214303568cca2f74b_mpress.fh,1,1,1,
afe144d18c1d14e8209cb7df8b3784d5_mpress.fh,1,1,1,
afe1d5848398e02a9283e54fc1ffb616_mpress.fh,1,1,1,
afe26d98b58d76bd075ea540d30c0a8f_mpress.fh,1,1,1,
afe278aa9d4422361e88281a2fae647b_mpress.fh,1,1,1,
afe2827f8b6d5a66aa2348012b3aab09_mpress.fh,1,1,1,
afe289c2b4a997644416f55a35874f18_mpress.fh,1,1,1,
afe2b3b6cb9f4e7e31c9a5f1033d9e65_mpress.fh,1,1,1,
afe2cd71f3f52b4f0cefe99de52bf566_mpress.fh,1,1,1,
afe2fe33f6aa61ae25a36dff62f33a90_mpress.fh,1,1,1,
afe30858fb3c4bc138bd47c4b5f308a2_mpress.fh,1,1,1,
afe3b1b85c258e9ab62e010e4ae7f337_mpress.fh,1,1,1,
afe3b595d50b43c768dfeefa9f03dfda_mpress.fh,1,1,1,
afe43496ec87709701f6b0b193761fe0_mpress.fh,1,1,1,
afe469d8955ee62d022841a1286c823c_mpress.fh,1,1,1,
afe4c7196eb238177be30f9ab8728a44_mpress.fh,1,1,1,
afe4de9751a76dd57ea12f522d1c099b_mpress.fh,1,1,1,
afe5186cf89881031a4c01b7b722974e_mpress.fh,1,1,1,
afe530390e1308b9a3f5a22995509b79_mpress.fh,1,1,1,
afe5a3016c6cad2b6491ca2e452b1992_mpress.fh,1,1,1,
afe5bdb778bc61a6d42251c5b5845daf_mpress.fh,1,1,1,
afe5e7ea3863cb13270ea6473d709ec8_mpress.fh,1,1,1,
afe651a262c7de35d5009276c74252c8_mpress.fh,1,1,1,
afe7770c22a7bbfa186192a91d4a613c_mpress.fh,1,1,1,
afe7f9bae397716693456227e78b177f_mpress.fh,1,1,1,
afe822722129d1aaa8e66eba2320f22c_mpress.fh,1,1,1,
afe8b3ca759ef5d31d3d982397656da3_mpress.fh,1,1,1,
afe96e3f008f10fbc408793910fd6842_mpress.fh,1,1,1,
afe9c993d3ac74dcdcba5a491a0e45b4_mpress.fh,1,1,1,
afe9ce395521e3a9b13a7c3ae6c429b1_mpress.fh,1,1,1,
afead66f9d4e512b9efba76c9cfd9797_mpress.fh,1,1,1,
afeb2e908cb97f0e0dca15706ccfc835_mpress.fh,1,1,1,
afeb5a055d8c3b07f3e96b07db177b3b_mpress.fh,1,1,1,
afeb5d9e66a01592032f0b910266c7b6_mpress.fh,1,1,1,
afebf03815edc28d5a598350c4391e97_mpress.fh,1,1,1,
afec056a15762fc223df84895129b464_mpress.fh,1,1,1,
afec09f4bb178bb06fc0a694347fca8a_mpress.fh,1,1,1,
afec3d069f7271fdc3c90fe0d1f21de5_mpress.fh,1,1,1,
afec6012e74e0699ab6e2725a6d3de10_mpress.fh,1,1,1,
afece01e46299ed60dfe6693a2fa8e9f_mpress.fh,1,1,1,
afed34d0d23ef5a7d03d9467abba4205_mpress.fh,1,1,1,
afed3b603d60f4142c0043ad06f1eb47_mpress.fh,1,1,1,
afed7c5ada0bd26ed33c9331711977e4_mpress.fh,1,1,1,
afee09b4901298ae5ac691d7a5847cd1_mpress.fh,1,1,1,
afee262867a5b7c5121aaad6dd2b1d43_mpress.fh,1,1,1,
afee729763d06bc29a998ad6a8aae184_mpress.fh,1,1,1,
afee968289e5ea4c1547eaa8995769e0_mpress.fh,1,1,1,
afeebdb48cdabd0b01656d80670ff422_mpress.fh,1,1,1,
afeedab2f5771cee4f9204068cd7d44f_mpress.fh,1,1,1,
afefaed706f0759cb8a988ee4886f878_mpress.fh,1,1,1,
afefb3c5d8a9fe48e80b6acbc8b155c0_mpress.fh,1,1,1,
afefcb3594439982559e5626259d88f3_mpress.fh,1,1,1,
aff00fb07ee167ab4a0ea2031616ff05_mpress.fh,1,1,1,
aff0b4a7f6a7aa9b148a4b11fc5d2d1a_mpress.fh,1,1,1,
aff0d318785dd5b06b11bea3bdabcb44_mpress.fh,1,1,1,
aff15e898029fa1b094053ee688bae11_mpress.fh,1,1,1,
aff1621f6198d97f50b9b99e60ddd5d8_mpress.fh,1,1,1,
aff18d71ff713d92f2885e31fdc37df6_mpress.fh,1,1,1,
aff1d3ecf55c0b5a1999ad30073e3d03_mpress.fh,1,1,1,
aff22ffdbd55d0f6d11c2fa210244c2c_mpress.fh,1,1,1,
aff231dcb65a231aadef7fb2d7283838_mpress.fh,1,1,1,
aff23896a1f7401d51665959dc95ed05_mpress.fh,1,1,1,
aff2473aa0f34c3e1e5e9f4441586f43_mpress.fh,1,1,1,
aff263a7a94b47beef63a1b12eb12663_mpress.fh,1,1,1,
aff28747aaddfed4ac748d5a82671d0a_mpress.fh,1,1,1,
aff28c9d869ab8d7adc3e5adea096e57_mpress.fh,1,1,1,
aff28d8c8c3b8dd6c39d1df5ded197c7_mpress.fh,1,1,1,
aff2992744fa05ec3c5dfd175de7378f_mpress.fh,1,1,1,
aff2bae44855f5968cb114635ca54aba_mpress.fh,1,1,1,
aff2fb71c33a26059c3efd09e7431b95_mpress.fh,1,1,1,
aff3358d18d9e2f0e06a4c15421c95cb_mpress.fh,1,1,1,
aff34ea7c22f69c43edf37236d289104_mpress.fh,1,1,1,
aff3512d8ebd356b88045e988ed3035c_mpress.fh,1,1,1,
aff359c399a7ad665b488fab9e1ccc71_mpress.fh,1,1,1,
aff44c808326b5fad75516e6963ce5b3_mpress.fh,1,1,1,
aff4ec6addbc1c8dff5e5e423411aa0c_mpress.fh,1,1,1,
aff51602f0902fad02a74b5d63c844af_mpress.fh,1,1,1,
aff562e5ae6b3d4e9993eecce96e2d26_mpress.fh,1,1,1,
aff5f4208ff4c3fc884537ecb3b13159_mpress.fh,1,1,1,
aff69726f12b48d9a722cfc6c6ee44e1_mpress.fh,1,1,1,
aff6ab37f7502dc60b4125d1950fc48a_mpress.fh,1,1,1,
aff6f0d24b22605ebfc3c570a4cb387b_mpress.fh,1,1,1,
aff70b78547dfce2ee15b9f7674f013b_mpress.fh,1,1,1,
aff71ea2b713f211d7e56de4076ccc90_mpress.fh,1,1,1,
aff772d64d9c835b50be5348d7b55a3c_mpress.fh,1,1,1,
aff79939b7b78d627e7525c07f83b3cb_mpress.fh,1,1,1,
aff8011d9f158f3d4af0dda8bcbc47b1_mpress.fh,1,1,1,
aff8497eec8b9e60d7b24bdf686d2d19_mpress.fh,1,1,1,
aff84cbffd56703bf1e30833d58b6064_mpress.fh,1,1,1,
aff8c72382c454f56dc9e2d1001f0a17_mpress.fh,1,1,1,
aff8ed0d40e281536d6b28905c7284eb_mpress.fh,1,1,1,
aff91b79a4543040760fdd434b86f871_mpress.fh,1,1,1,
aff92024038268af822cba67005e8c17_mpress.fh,1,1,1,
aff93a83a7d362470298b3ea4ef0512a_mpress.fh,1,1,1,
aff979fa270718beb4aa3d17cd5ab96e_mpress.fh,1,1,1,
aff9a2d82d4fbf778dd8117b9d9938be_mpress.fh,1,1,1,
affa2a24d5454245efb78349a1588c61_mpress.fh,1,1,1,
affa5c2a55a0085f767fe4386cde4556_mpress.fh,1,1,1,
affa7b8aa5d191e298201709537a849c_mpress.fh,1,1,1,
affa933c33ae17cf43bc9360554dfcf5_mpress.fh,1,1,1,
affa97792f1214303b490918719952bf_mpress.fh,1,1,1,
affa9dbb742c50692a2abfa3cff8b8a9_mpress.fh,1,1,1,
affae11a87fc6cdb28840b264c09e834_mpress.fh,1,1,1,
affb001f5009095d76c79d1ddd7a39ce_mpress.fh,1,1,1,
affb11484870d33e87680a75daa5fdbb_mpress.fh,1,1,1,
affb40ec5e45b8c3e26962e62a308938_mpress.fh,1,1,1,
affbe46ddccce8376c5e5d2307f33b07_mpress.fh,1,1,1,
affc1a2d1ec46d1def9fcf1f6a38c4b2_mpress.fh,1,1,1,
affc42d3bca1bd8b1dd4aec320e7ef90_mpress.fh,1,1,1,
affd2ce3f31dc5d669870363fa22e236_mpress.fh,1,1,1,
affd3dc215a88c093c83f731c8111af5_mpress.fh,1,1,1,
affd55256d1b39a01bf75b2c1a0f5223_mpress.fh,1,1,1,
affd88230ccfe6f64a545e73bb83ce78_mpress.fh,1,1,1,
affde6974f83fff790deb61f8f86a2ab_mpress.fh,1,1,1,
affe5d67b27c640d0046fec7f9191d89_mpress.fh,1,1,1,
affe96a8b6d2b1ac97549d9f4239de99_mpress.fh,1,1,1,
affefac7004061cf70c805bc0989582a_mpress.fh,1,1,1,
afff041817093ee8b9f214ce630cc3dd_mpress.fh,1,1,1,
afff530538a671219bda8fe45e195010_mpress.fh,1,1,1,
afff5750dc4422571965e2d332aa329b_mpress.fh,1,1,1,
afff78b8f7ac744e832e6dc1960aa72a_mpress.fh,1,1,1,
afff7a1b0c64c71db099984d15c46a8b_mpress.fh,1,1,1,
b00024161b6618283fce0e245ed9277a_mpress.fh,1,1,1,
b0008a4183d3e4959219083c81f4b216_mpress.fh,1,1,1,
b000d70a590f938e564236fa8faf98c8_mpress.fh,1,1,1,
b000f8f1598610717983be683db4612e_mpress.fh,1,1,1,
b000fb773105ddc88476b46286355a17_mpress.fh,1,1,1,
b001905f72dc7f075e59c473369e4b4e_mpress.fh,1,1,1,
b001a83e7c599a933952300dd5c13943_mpress.fh,1,1,1,
b001f5a7b6360fd366fbe375a2305cfb_mpress.fh,1,1,1,
b0020c9894ec3d3408c84564f825372a_mpress.fh,1,1,1,
b0021c5247993e9f00e26e67e52bb73e_mpress.fh,1,1,1,
b002298e66ceefff506470fdf23c6202_mpress.fh,1,1,1,
b002b42f30bcec0801821e9b98a4fe3b_mpress.fh,1,1,1,
b002d9e4a8ec514ff6683807524dcaa8_mpress.fh,1,1,1,
b003507cb3fede8c011f5db54c05995b_mpress.fh,1,1,1,
b00360eb108ed3344cbc6c3bea3a6184_mpress.fh,1,1,1,
b003b2826086fa9e2373f69ce9a011d9_mpress.fh,1,1,1,
b003bcfc50b18040abf2156574caba04_mpress.fh,1,1,1,
b0040625764dd5ec81c0f25650ded23c_mpress.fh,1,1,1,
b00435455281b8cac3886566ac48482a_mpress.fh,1,1,1,
b0048d8d43a417be77dfacb6ef1aed86_mpress.fh,1,1,1,
b004ad70fbe35cec5c8b7b01342591c7_mpress.fh,1,1,1,
b004b792d575cbd34b5012dd14ad7d85_mpress.fh,1,1,1,
b00585d9d778f3c0b3361ce5039065d3_mpress.fh,1,1,1,
b005dab224e34a72ee4f088d2058e59d_mpress.fh,1,1,1,
b005dba44b55f1045a4972bcc6de68c0_mpress.fh,1,1,1,
b005faaa29bfa7eff381016cffa270a6_mpress.fh,1,1,1,
b006190f67cf1c165dc522cc09644d1d_mpress.fh,1,1,1,
b00635e339e5b84039d87d97c1791a5a_mpress.fh,1,1,1,
b006555ec5ce08a58615101d73f63e7e_mpress.fh,1,1,1,
b0068034bbbcefcbadf447817d36a6b4_mpress.fh,1,1,1,
b006c95b6f4bb6cf71695a5055977da0_mpress.fh,1,1,1,
b0070c91d7b443d55e34dc7aa36bf9e9_mpress.fh,1,1,1,
b00711e86318a70cec375368c286872f_mpress.fh,1,1,1,
b0072862eaeea0ff74eb70b5bd47646f_mpress.fh,1,1,1,
b0073c198fe95c2bdde56d82ba11d439_mpress.fh,1,1,1,
b00757426a8db3c5dc48d1dad0ae2ec8_mpress.fh,1,1,1,
b0075d8412a1b4d99b2ecd7e9ea74c7a_mpress.fh,1,1,1,
b007a450d215e2825b6d9342a53703b6_mpress.fh,1,1,1,
b007bddb84070d893a738ff1834500b0_mpress.fh,1,1,1,
b007ee042f6c379caca30b36a887b3af_mpress.fh,1,1,1,
b008178952ac76a27d2191a3bf3c4f9c_mpress.fh,1,1,1,
b0087b8e1c1173f7f71551900c482aea_mpress.fh,1,1,1,
b008c3d7be1f90afc064c9dc7638a3cb_mpress.fh,1,1,1,
b008efec359fd3f3ac1ff418454621bc_mpress.fh,1,1,1,
b00964fe77e7208736a5732f2ab8dd70_mpress.fh,1,1,1,
b009bf9a14583e317f043e212ef5ddf7_mpress.fh,1,1,1,
b009c81eec44265d52e1e03c6426bff4_mpress.fh,1,1,1,
b00a14c9067086c7a6fe9d72adbc8095_mpress.fh,1,1,1,
b00a1dbedcb470b9dd4dea28ac2bd104_mpress.fh,1,1,1,
b00a302eedd86c743fe43d6d4875612a_mpress.fh,1,1,1,
b00a7d28ab48cb5a4dc55e7b5a16f31c_mpress.fh,1,1,1,
b00aaff7f0612538ffc98d817eeac822_mpress.fh,1,1,1,
b00acae4e0dfb1d8fcf3f9a067e8f778_mpress.fh,1,1,1,
b00b2384b6cfeeda96ebea0e3b6b3229_mpress.fh,1,1,1,
b00b5f0c8ef0d7293560a9ecf3ab9d3f_mpress.fh,1,1,1,
b00b6f7ca3075a4df9c1d7899b00e081_mpress.fh,1,1,1,
b00b72b974eaf53ea9de5ebec047434b_mpress.fh,1,1,1,
b00b806ca415b6ef3925404879053896_mpress.fh,1,1,1,
b00bc137bd71614270ea5dbcf3d2c29e_mpress.fh,1,1,1,
b00bd9303f03f76102eaea2430ee54f2_mpress.fh,1,1,1,
b00be4be169dad00183acb852c3bde9b_mpress.fh,1,1,1,
b00c2cdce735ea0ccb8d7df82dc70de0_mpress.fh,1,1,1,
b00c583c1e816fe8fd957ad59b5f36e5_mpress.fh,1,1,1,
b00c7695a242cac1995a73395746719e_mpress.fh,1,1,1,
b00cbbb5c8843baa34e064ef812dcdba_mpress.fh,1,1,1,
b00cf86fa6127201f6ab196b68c99739_mpress.fh,1,1,1,
b00d127dabcc4004942b23fb4a8bcac6_mpress.fh,1,1,1,
b00d1ff8148af0a18636d4278aa14d0b_mpress.fh,1,1,1,
b00d873814fdd90e63a4b300c2774f3f_mpress.fh,1,1,1,
b00d8f5a3bb7e9478205ff870de94731_mpress.fh,1,1,1,
b00da3fad49d7be810a993985fabd140_mpress.fh,1,1,1,
b00ddc0acd747702f2f353a6b3764e3e_mpress.fh,1,1,1,
b00de8911d172b5ad942255a96ddae5c_mpress.fh,1,1,1,
b00e116d523c4a6055907131ac0cf774_mpress.fh,1,1,1,
b00e42b5d241fd92d9b0be9da1e3e14f_mpress.fh,1,1,1,
b00e58cb45341e6bafbdc7f99077ea94_mpress.fh,1,1,1,
b00eac5ffa19a063fb6efad27b1cea61_mpress.fh,1,1,1,
b00ee58ff39ff4ba803419fcd74d84d0_mpress.fh,1,1,1,
b00f53ddcd534868cded907a9c8ba85f_mpress.fh,1,1,1,
b00f551d64d13e60bf861e66ef5d171f_mpress.fh,1,1,1,
b00fa73f49afabaea2947a0f18b78489_mpress.fh,1,1,1,
b00fb984a53cf6f5f1bccdda34c16239_mpress.fh,1,1,1,
b00fc32f51ab71b3102a0c7da07ed320_mpress.fh,1,1,1,
b00fd01159b8513888049644dfd82159_mpress.fh,1,1,1,
b00ff36cdb83c6fa65f9cbb8b4e1a70c_mpress.fh,1,1,1,
b0100e966c8e78967013e7a8443039c3_mpress.fh,1,1,1,
